filename,chroma_feature,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20,label
Media-104107.wav,0.48397475,2374.09700283075,2701.8429788174217,5503.08234619707,0.0911227976363109,-61.108536,87.75309,13.425987,19.771461,6.95805,19.270615,6.6408806,12.183614,6.144853,7.537953,-4.47069,2.8253205,0.3682308,1.8121393,-1.2197387,4.983447,-1.0649087,3.0066192,-1.7185407,4.795982,ChaChaCha
Media-103507.wav,0.33901268,2297.5452143702614,2300.3382191932847,4670.406870830917,0.12332217046113689,-88.48398,90.68938,-19.665699,25.61966,-3.1493318,3.2457492,-9.770033,0.13778424,-5.867152,4.36459,-4.996037,4.7480574,-9.721679,-3.2666457,-9.5178995,-3.748359,-3.0234327,2.1745899,-1.4334266,2.1949916,ChaChaCha
Media-105604.wav,0.45663407,2971.5807024293836,3138.986040103509,7009.50726644069,0.0981513286687935,-68.5382,56.65333,30.866173,24.486519,13.028722,19.31162,9.190958,11.47145,5.3873386,11.543759,2.4869034,6.266659,0.12204843,6.3045063,2.014846,2.481197,-1.3884678,3.9651494,-0.85204715,0.047519375,ChaChaCha
Media-105406.wav,0.2970198,2634.690252765535,2612.1255498551454,5670.501751468242,0.13392727668213458,-22.548384,76.85915,-8.229123,11.604635,-0.9109986,11.1354885,1.513162,15.076801,4.5389605,13.884709,6.9876547,12.620293,0.270907,1.3941636,-6.437636,-4.8808603,-13.27867,-3.8903532,-5.094826,0.85230184,ChaChaCha
Media-105407.wav,0.34871343,1777.2439138824777,1987.067131520064,3795.9889564602668,0.08543449100928074,-103.81244,116.57291,-22.824415,43.125366,-1.9975095,16.143383,-1.8609265,3.243248,6.5359387,-0.31514886,-2.6269648,2.2062645,-2.2682583,5.6348224,-0.9545532,3.4029164,-2.8921514,-2.2835796,-2.9399154,1.3309728,ChaChaCha
Media-103704.wav,0.34881562,2466.027703093399,2177.639469655888,4638.331890770011,0.14625326276102088,-50.85228,70.62164,-28.965275,51.29652,5.9086094,16.151617,-4.4581857,1.5213997,-5.1155787,4.0754232,-2.8250504,3.1980886,-2.8384345,9.505212,0.07705781,4.268895,-8.437749,-6.39359,-12.572309,-0.694777,ChaChaCha
Media-105605.wav,0.42570063,2730.1321638414292,2629.4847845371855,5753.611921766242,0.12575677929234338,-113.274345,70.94956,7.8900247,31.303568,0.9885271,6.9553556,-7.571401,0.39016426,0.041394085,12.966507,-1.059775,-2.454538,-5.7215414,6.9896398,6.182853,8.210518,-1.7280372,-3.7134616,-6.8703427,4.5661902,ChaChaCha
Media-104109.wav,0.4042095,2171.362748114032,2064.168225992074,4286.556291690836,0.11630156975058005,-111.56164,99.810104,-34.680984,34.588253,-6.3997946,4.748024,-7.5380316,9.260319,0.80312973,4.2900805,-5.666818,1.7477515,-0.8298032,-8.125333,-12.8254595,-0.29691952,-2.0558896,-0.23916054,-9.217346,-0.57036,ChaChaCha
Albums-Latin_Jam-01.wav,0.5368093,3143.385173827776,2815.0441939109014,6299.336232054814,0.14164801152842227,-205.85806,45.61864,10.965288,31.182947,11.325338,18.730581,5.187801,11.699633,2.7690008,0.27409047,11.294582,8.254764,13.057841,8.13712,6.776107,5.400134,1.1607696,4.679206,-8.310231,-0.96590954,ChaChaCha
Media-103510.wav,0.28831124,2157.77925627991,1883.626569098881,4100.751228066995,0.11833966248549883,-202.58733,75.38459,-53.685215,-14.918618,-25.4315,-22.068384,-12.974031,-20.03666,-20.162346,-10.18586,-9.593068,-0.08326668,-4.66869,-5.4888287,-2.1203663,-0.6454696,-3.7724802,2.4061797,-3.0989869,-0.88993037,ChaChaCha
Albums-Macumba-04.wav,0.33343348,1842.093342416617,2328.349250710074,3816.173211825696,0.06999528712296983,-224.98254,111.80348,7.621954,16.026684,30.44285,-31.286575,19.037601,-1.4115653,-15.957162,25.797985,-24.09549,17.370909,-7.9231086,-15.605804,-2.6836793,-15.227632,-2.385926,0.25430283,-2.8868592,-2.6611013,ChaChaCha
Media-103909.wav,0.36078164,2644.504978445539,2456.7845255328007,5209.16161769504,0.1422020011600928,-40.16576,71.04985,-15.755357,34.294994,-1.9345676,-0.6285294,-3.6153913,-0.75042325,-4.7260404,-0.27393407,-8.238151,0.71947235,-7.02883,2.6815195,-2.2711482,3.4187233,-6.1493483,-1.4311974,-8.45632,3.2859368,ChaChaCha
Media-105405.wav,0.5198172,2422.1660756233236,2542.767742614038,5318.476347248405,0.11366077254930394,-94.26934,81.404236,-1.6183283,20.197712,10.404979,20.902403,-0.49122185,7.9909143,8.529003,17.576433,-2.694322,7.185695,5.261549,10.155264,-1.483815,3.8335629,-2.706002,2.99431,-2.0321329,1.1103957,ChaChaCha
Albums-Latin_Jam5-02.wav,0.37784013,2249.17706584579,2497.47766084301,4829.083096178944,0.09165412920533643,-142.08261,86.49627,2.579722,34.240124,6.3409653,8.966052,4.153874,7.6112657,6.2725854,2.2792354,2.6335087,0.16234072,0.8255319,-1.5278176,-2.8970568,-0.53053,-0.7102511,7.0583954,-0.5343598,6.9434195,ChaChaCha
Media-103908.wav,0.39234018,1928.4389253727802,2304.1522798262063,4305.391599296694,0.0829137815400232,-111.60972,102.48331,22.557814,44.87374,7.1415725,2.418785,1.840044,9.892289,-2.705027,-0.044268757,-2.5309205,3.487733,-1.5361836,0.34764084,-3.1136367,1.6125927,-6.621702,-0.40311673,-4.7091627,-4.9942164,ChaChaCha
Albums-Fire-08.wav,0.49662474,2139.155328151691,2603.6133213162857,4954.51025730496,0.0607507975638051,-147.9179,87.23153,9.300577,33.960865,8.724075,16.565542,5.496505,9.75042,7.615366,2.779906,5.20515,-1.65582,5.004118,-0.27194032,-0.7278616,1.2244612,-1.9512577,3.6954057,-3.6578314,6.7340612,ChaChaCha
Media-104108.wav,0.25017282,2470.135571547223,2293.1705918639454,4854.113571273202,0.12001749202436195,-162.20615,72.82605,-26.302317,4.430109,-7.7157097,-0.20320968,-13.780856,-1.707683,-3.3209772,0.8499827,-7.9008584,-7.0971737,-6.5354385,0.6748603,-1.9091151,2.080095,-7.1185503,-4.2538314,-6.992892,-2.4787564,ChaChaCha
Albums-Latin_Jam-04.wav,0.4632607,3229.0341385165752,2738.299796166332,6276.753847339037,0.1595070965052204,-173.26178,41.094597,-10.858795,42.10479,15.738671,14.232399,11.903335,10.485014,1.0692902,7.630681,3.7264888,0.1485466,3.7890801,6.112179,1.1227161,0.5782622,-0.048824813,4.49914,-5.981347,6.12008,ChaChaCha
Media-105602.wav,0.4303124,2548.852203246958,2564.903209694611,5431.638075967952,0.11725887289733179,-120.43805,70.91323,-1.6676937,24.722347,-1.1696415,6.210679,-9.078642,-0.20491931,-7.7979093,-1.2910633,-11.498278,-6.1431713,-6.4385467,-0.7719468,-2.8199346,4.585788,-7.9679236,-0.59465015,7.290385,12.310654,ChaChaCha
Albums-Macumba-01.wav,0.30344474,2332.261923240605,2554.5360263798607,4914.841200967952,0.10909404002320186,-211.98291,96.24244,-22.914051,-5.1536765,38.87402,-46.14417,12.743755,-6.3962455,-26.349373,15.481832,-37.465523,8.227419,-19.864632,-8.598462,-4.939189,-13.616147,-8.905603,-2.3128216,-11.38618,1.1459134,ChaChaCha
Media-103703.wav,0.31537652,2805.2098755647685,2500.2314595035423,5535.631956025232,0.15588180648201855,-181.07051,44.162704,-4.9136767,43.407417,0.99819696,9.269549,-7.779538,-8.415778,-14.859345,-3.6466608,-15.237963,-2.8136675,-8.322123,-3.6469002,-11.671898,-3.3619382,-8.675759,-2.8731222,-6.1562796,-5.0242248,ChaChaCha
Albums-Latin_Jam5-07.wav,0.43333855,1880.8631457217691,2414.632029282437,4280.011397005511,0.05623617858178654,-128.57368,105.49306,6.5743175,27.372135,17.357786,11.159654,-5.8428164,4.451295,4.128328,4.312918,0.14810939,-1.7494267,2.006292,-1.0057538,-1.1701984,4.204616,0.571687,5.898586,1.5227076,10.420889,ChaChaCha
Media-103702.wav,0.3644542,2035.0821454375666,2078.254019140851,4104.698149289443,0.1039053436774942,-129.2955,98.8176,-18.412596,24.635147,-6.031387,8.399856,1.3622762,6.580403,4.5351644,10.122903,-3.290218,4.825671,3.0084383,6.8471327,1.318883,3.110219,-3.721121,-2.924086,-1.4323299,7.4505863,ChaChaCha
Media-103716.wav,0.41279846,2380.5968104519197,2329.5512960655747,4695.137579756381,0.12651355858468677,-226.03694,84.62885,-9.1231365,-0.91583973,-6.2699404,16.215954,1.4059217,-7.198838,-6.2129335,6.1649013,1.24028,12.083164,8.749421,5.5692415,-11.015655,0.53931123,-6.005151,-3.7748015,-13.949458,-2.9717584,ChaChaCha
Media-105603.wav,0.41158068,2693.75042922173,2665.130807707938,5726.008453723173,0.11177902044663574,-80.30205,63.584515,0.9824778,38.073692,9.934285,13.486455,2.14372,10.680415,5.935804,14.935463,2.0097344,8.784323,2.2678814,6.0120173,1.2150073,0.25894988,-8.075661,-1.9984947,-6.8925624,-0.77628803,ChaChaCha
Albums-Latin_Jam-13.wav,0.54320884,2760.363897997789,2588.1888415920243,5380.278139047999,0.12678658823955916,-194.12674,53.834,-16.941332,44.854813,20.154192,14.360143,15.958652,10.375607,2.5545533,10.429316,4.0145826,4.1022096,4.1146207,9.852634,4.2620716,3.5368986,3.2288988,6.878838,-2.941783,7.2823634,ChaChaCha
Albums-Latin_Jam-07.wav,0.50423783,3572.8557423941625,2948.6500890866428,7139.955510893997,0.19674222375290024,-125.031456,38.81327,12.062763,26.25387,6.137257,21.037231,5.7080894,11.530178,1.5532056,1.6956629,3.3138223,1.6704911,5.1788406,3.8991513,-0.9405005,1.5220209,-3.6063876,-0.2429419,-8.800388,-0.4350383,ChaChaCha
Albums-Macumba-02.wav,0.449705,2299.6503523623874,2620.739999904992,5083.50963194243,0.08899293974767981,-121.39996,104.99284,-18.891472,16.618042,57.096966,-28.733324,30.194714,5.1227293,-19.65442,38.153023,-34.539402,27.849667,-10.069257,-4.927185,3.4597046,-15.633374,-3.02465,2.3398159,-11.688208,2.5503561,ChaChaCha
Media-105601.wav,0.4243439,1519.0977953713805,1954.4707044241097,3195.9819891060033,0.053695076856148494,-212.01392,87.562935,2.4919248,45.082363,9.7344,16.157686,-2.4683976,11.092767,4.4099216,2.8474782,1.5973351,3.371734,-2.4682577,0.034520265,-0.28522268,8.086034,5.195148,6.0100784,1.4529074,3.1271775,ChaChaCha
Media-105417.wav,0.46227753,3142.937854824899,2779.0501410209476,6513.818925826567,0.1536318608613689,-87.60016,48.228584,0.064566486,30.40702,1.8494717,8.223024,-0.68805814,9.057027,0.3318929,7.383036,-0.4570515,4.7432275,-0.20650233,2.1788347,-5.2091293,-1.2409736,-2.322893,5.0655737,-1.134699,3.098523,ChaChaCha
Albums-Latin_Jam5-11.wav,0.4301233,2621.289942832149,2645.0506341238897,5554.092555920099,0.11780606511020882,-115.01267,75.07647,-9.86592,20.572077,-0.33684605,11.504443,1.3123976,5.200372,7.2177463,0.858126,5.8347073,-2.0773246,1.864183,-3.0145779,0.6596472,3.8687716,1.2622608,4.509489,-4.5364575,6.029292,ChaChaCha
